sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
157,0.024 884 680,"SysTick","ISR Exit","Returns to Idle",622117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1082,3,03 E8 02 
158,0.025 832 560,"SysTick","ISR Enter","Runs for 52.120 us",645814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1085,5,02 0F 91 B9 01 
159,0.025 849 280,"SysTick","xTaskIncrementTick","",646232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1090,5,DB 01 00 A2 03 
160,0.025 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",646757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1095,7,1C 03 DB 01 00 8D 04 
161,0.025 884 680,"SysTick","ISR Exit","Returns to Idle",647117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1102,3,03 E8 02 
162,0.026 832 560,"SysTick","ISR Enter","Runs for 52.120 us",670814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1105,5,02 0F 91 B9 01 
163,0.026 849 280,"SysTick","xTaskIncrementTick","",671232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1110,5,DB 01 00 A2 03 
164,0.026 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",671757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1115,7,1C 03 DB 01 00 8D 04 
165,0.026 884 680,"SysTick","ISR Exit","Returns to Idle",672117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1122,3,03 E8 02 
166,0.027 832 560,"SysTick","ISR Enter","Runs for 52.120 us",695814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1125,5,02 0F 91 B9 01 
167,0.027 849 280,"SysTick","xTaskIncrementTick","",696232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1130,5,DB 01 00 A2 03 
168,0.027 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",696757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1135,7,1C 03 DB 01 00 8D 04 
169,0.027 884 680,"SysTick","ISR Exit","Returns to Idle",697117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1142,3,03 E8 02 
170,0.028 832 560,"SysTick","ISR Enter","Runs for 52.120 us",720814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1145,5,02 0F 91 B9 01 
171,0.028 849 280,"SysTick","xTaskIncrementTick","",721232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1150,5,DB 01 00 A2 03 
172,0.028 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",721757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1155,7,1C 03 DB 01 00 8D 04 
173,0.028 884 680,"SysTick","ISR Exit","Returns to Idle",722117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1162,3,03 E8 02 
174,0.029 832 560,"SysTick","ISR Enter","Runs for 52.120 us",745814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1165,5,02 0F 91 B9 01 
175,0.029 849 280,"SysTick","xTaskIncrementTick","",746232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1170,5,DB 01 00 A2 03 
176,0.029 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",746757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1175,7,1C 03 DB 01 00 8D 04 
177,0.029 884 680,"SysTick","ISR Exit","Returns to Idle",747117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1182,3,03 E8 02 
178,0.030 832 560,"SysTick","ISR Enter","Runs for 52.120 us",770814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1185,5,02 0F 91 B9 01 
179,0.030 849 280,"SysTick","xTaskIncrementTick","",771232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1190,5,DB 01 00 A2 03 
180,0.030 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",771757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1195,7,1C 03 DB 01 00 8D 04 
181,0.030 884 680,"SysTick","ISR Exit","Returns to Idle",772117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1202,3,03 E8 02 
182,0.031 832 560,"SysTick","ISR Enter","Runs for 52.120 us",795814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1205,5,02 0F 91 B9 01 
183,0.031 849 280,"SysTick","xTaskIncrementTick","",796232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1210,5,DB 01 00 A2 03 
184,0.031 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",796757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1215,7,1C 03 DB 01 00 8D 04 
185,0.031 884 680,"SysTick","ISR Exit","Returns to Idle",797117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1222,3,03 E8 02 
186,0.032 832 560,"SysTick","ISR Enter","Runs for 52.120 us",820814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1225,5,02 0F 91 B9 01 
187,0.032 849 280,"SysTick","xTaskIncrementTick","",821232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1230,5,DB 01 00 A2 03 
188,0.032 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",821757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1235,7,1C 03 DB 01 00 8D 04 
189,0.032 884 680,"SysTick","ISR Exit","Returns to Idle",822117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1242,3,03 E8 02 
190,0.033 832 560,"SysTick","ISR Enter","Runs for 52.120 us",845814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1245,5,02 0F 91 B9 01 
191,0.033 849 280,"SysTick","xTaskIncrementTick","",846232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1250,5,DB 01 00 A2 03 
192,0.033 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",846757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1255,7,1C 03 DB 01 00 8D 04 
193,0.033 884 680,"SysTick","ISR Exit","Returns to Idle",847117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1262,3,03 E8 02 
194,0.034 832 560,"SysTick","ISR Enter","Runs for 52.120 us",870814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1265,5,02 0F 91 B9 01 
195,0.034 849 280,"SysTick","xTaskIncrementTick","",871232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1270,5,DB 01 00 A2 03 
196,0.034 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",871757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1275,7,1C 03 DB 01 00 8D 04 
197,0.034 884 680,"SysTick","ISR Exit","Returns to Idle",872117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1282,3,03 E8 02 
198,0.035 832 560,"SysTick","ISR Enter","Runs for 52.120 us",895814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1285,5,02 0F 91 B9 01 
199,0.035 849 280,"SysTick","xTaskIncrementTick","",896232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1290,5,DB 01 00 A2 03 
200,0.035 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",896757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1295,7,1C 03 DB 01 00 8D 04 
201,0.035 884 680,"SysTick","ISR Exit","Returns to Idle",897117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1302,3,03 E8 02 
202,0.036 832 560,"SysTick","ISR Enter","Runs for 52.120 us",920814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1305,5,02 0F 91 B9 01 
203,0.036 849 280,"SysTick","xTaskIncrementTick","",921232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1310,5,DB 01 00 A2 03 
204,0.036 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",921757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1315,7,1C 03 DB 01 00 8D 04 
205,0.036 884 680,"SysTick","ISR Exit","Returns to Idle",922117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1322,3,03 E8 02 
206,0.037 832 560,"SysTick","ISR Enter","Runs for 52.120 us",945814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1325,5,02 0F 91 B9 01 
207,0.037 849 280,"SysTick","xTaskIncrementTick","",946232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1330,5,DB 01 00 A2 03 
208,0.037 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",946757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1335,7,1C 03 DB 01 00 8D 04 
209,0.037 884 680,"SysTick","ISR Exit","Returns to Idle",947117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1342,3,03 E8 02 
210,0.038 832 560,"SysTick","ISR Enter","Runs for 52.120 us",970814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1345,5,02 0F 91 B9 01 
211,0.038 849 280,"SysTick","xTaskIncrementTick","",971232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1350,5,DB 01 00 A2 03 
212,0.038 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",971757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1355,7,1C 03 DB 01 00 8D 04 
213,0.038 884 680,"SysTick","ISR Exit","Returns to Idle",972117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1362,3,03 E8 02 
214,0.039 832 560,"SysTick","ISR Enter","Runs for 52.120 us",995814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1365,5,02 0F 91 B9 01 
215,0.039 849 280,"SysTick","xTaskIncrementTick","",996232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1370,5,DB 01 00 A2 03 
216,0.039 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",996757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1375,7,1C 03 DB 01 00 8D 04 
217,0.039 884 680,"SysTick","ISR Exit","Returns to Idle",997117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1382,3,03 E8 02 
218,0.040 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1020814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1385,5,02 0F 91 B9 01 
219,0.040 849 280,"SysTick","xTaskIncrementTick","",1021232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1390,5,DB 01 00 A2 03 
220,0.040 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1021757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1395,7,1C 03 DB 01 00 8D 04 
221,0.040 884 680,"SysTick","ISR Exit","Returns to Idle",1022117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1402,3,03 E8 02 
222,0.041 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1045814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1405,5,02 0F 91 B9 01 
223,0.041 849 280,"SysTick","xTaskIncrementTick","",1046232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1410,5,DB 01 00 A2 03 
224,0.041 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1046757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1415,7,1C 03 DB 01 00 8D 04 
225,0.041 884 680,"SysTick","ISR Exit","Returns to Idle",1047117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1422,3,03 E8 02 
226,0.042 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1070814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1425,5,02 0F 91 B9 01 
227,0.042 849 280,"SysTick","xTaskIncrementTick","",1071232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1430,5,DB 01 00 A2 03 
228,0.042 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1071757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1435,7,1C 03 DB 01 00 8D 04 
229,0.042 884 680,"SysTick","ISR Exit","Returns to Idle",1072117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1442,3,03 E8 02 
230,0.043 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1095814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1445,5,02 0F 91 B9 01 
231,0.043 849 280,"SysTick","xTaskIncrementTick","",1096232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1450,5,DB 01 00 A2 03 
232,0.043 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1096757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1455,7,1C 03 DB 01 00 8D 04 
233,0.043 884 680,"SysTick","ISR Exit","Returns to Idle",1097117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1462,3,03 E8 02 
234,0.044 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1120814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1465,5,02 0F 91 B9 01 
235,0.044 849 280,"SysTick","xTaskIncrementTick","",1121232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1470,5,DB 01 00 A2 03 
236,0.044 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1121757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1475,7,1C 03 DB 01 00 8D 04 
237,0.044 884 680,"SysTick","ISR Exit","Returns to Idle",1122117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1482,3,03 E8 02 
238,0.045 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1145814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1485,5,02 0F 91 B9 01 
239,0.045 849 280,"SysTick","xTaskIncrementTick","",1146232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1490,5,DB 01 00 A2 03 
240,0.045 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1146757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1495,7,1C 03 DB 01 00 8D 04 
241,0.045 884 680,"SysTick","ISR Exit","Returns to Idle",1147117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1502,3,03 E8 02 
242,0.046 832 560,"SysTick","ISR Enter","Runs for 61.080 us",1170814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1505,5,02 0F 91 B9 01 
243,0.046 858 240,"SysTick","xTaskIncrementTick","",1171456,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1510,5,DB 01 00 82 05 
244,0.046 879 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1171981,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1515,7,1C 03 DB 01 00 8D 04 
245,0.046 893 640,"SysTick","ISR Exit","Returns to Idle",1172341,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1522,3,03 E8 02 
246,0.047 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1195814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1525,5,02 0F B1 B7 01 
247,0.047 849 280,"SysTick","xTaskIncrementTick","",1196232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1530,5,DB 01 00 A2 03 
248,0.047 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1196757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1535,7,1C 03 DB 01 00 8D 04 
249,0.047 884 680,"SysTick","ISR Exit","Returns to Idle",1197117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1542,3,03 E8 02 
250,0.048 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1220814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1545,5,02 0F 91 B9 01 
251,0.048 849 280,"SysTick","xTaskIncrementTick","",1221232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1550,5,DB 01 00 A2 03 
252,0.048 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1221757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1555,7,1C 03 DB 01 00 8D 04 
253,0.048 884 680,"SysTick","ISR Exit","Returns to Idle",1222117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1562,3,03 E8 02 
254,0.049 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1245814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1565,5,02 0F 91 B9 01 
255,0.049 849 280,"SysTick","xTaskIncrementTick","",1246232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1570,5,DB 01 00 A2 03 
256,0.049 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1246757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1575,7,1C 03 DB 01 00 8D 04 
257,0.049 884 680,"SysTick","ISR Exit","Returns to Idle",1247117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1582,3,03 E8 02 
258,0.050 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1270814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1585,5,02 0F 91 B9 01 
259,0.050 849 280,"SysTick","xTaskIncrementTick","",1271232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1590,5,DB 01 00 A2 03 
260,0.050 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1271757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1595,7,1C 03 DB 01 00 8D 04 
261,0.050 884 680,"SysTick","ISR Exit","Returns to Idle",1272117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1602,3,03 E8 02 
262,0.051 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1295814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1605,5,02 0F 91 B9 01 
263,0.051 849 280,"SysTick","xTaskIncrementTick","",1296232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1610,5,DB 01 00 A2 03 
264,0.051 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1296757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1615,7,1C 03 DB 01 00 8D 04 
265,0.051 884 680,"SysTick","ISR Exit","Returns to Idle",1297117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1622,3,03 E8 02 
266,0.052 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1320814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1625,5,02 0F 91 B9 01 
267,0.052 849 280,"SysTick","xTaskIncrementTick","",1321232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1630,5,DB 01 00 A2 03 
268,0.052 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1321757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1635,7,1C 03 DB 01 00 8D 04 
269,0.052 884 680,"SysTick","ISR Exit","Returns to Idle",1322117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1642,3,03 E8 02 
270,0.053 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1345814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1645,5,02 0F 91 B9 01 
271,0.053 849 280,"SysTick","xTaskIncrementTick","",1346232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1650,5,DB 01 00 A2 03 
272,0.053 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1346757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1655,7,1C 03 DB 01 00 8D 04 
273,0.053 884 680,"SysTick","ISR Exit","Returns to Idle",1347117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1662,3,03 E8 02 
274,0.054 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1370814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1665,5,02 0F 91 B9 01 
275,0.054 849 280,"SysTick","xTaskIncrementTick","",1371232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1670,5,DB 01 00 A2 03 
276,0.054 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1371757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1675,7,1C 03 DB 01 00 8D 04 
277,0.054 884 680,"SysTick","ISR Exit","Returns to Idle",1372117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1682,3,03 E8 02 
278,0.055 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1395814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1685,5,02 0F 91 B9 01 
279,0.055 849 280,"SysTick","xTaskIncrementTick","",1396232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1690,5,DB 01 00 A2 03 
280,0.055 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1396757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1695,7,1C 03 DB 01 00 8D 04 
281,0.055 884 680,"SysTick","ISR Exit","Returns to Idle",1397117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1702,3,03 E8 02 
282,0.056 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1420814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1705,5,02 0F 91 B9 01 
283,0.056 849 280,"SysTick","xTaskIncrementTick","",1421232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1710,5,DB 01 00 A2 03 
284,0.056 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1421757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1715,7,1C 03 DB 01 00 8D 04 
285,0.056 884 680,"SysTick","ISR Exit","Returns to Idle",1422117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1722,3,03 E8 02 
286,0.057 832 560,"SysTick","ISR Enter","Runs for 52.120 us",1445814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1725,5,02 0F 91 B9 01 
287,0.057 849 280,"SysTick","xTaskIncrementTick","",1446232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,1730,5,DB 01 00 A2 03 
288,0.057 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",1446757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,1735,7,1C 03 DB 01 00 8D 04 
