sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
649,0.145 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3645813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3551,5,02 0F 91 B9 01 
650,0.145 849 240,"SysTick","xTaskIncrementTick","",3646231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3556,5,DB 01 00 A2 03 
651,0.145 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3646756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3561,7,1C 03 DB 01 00 8D 04 
652,0.145 884 640,"SysTick","ISR Exit","Returns to Idle",3647116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3568,3,03 E8 02 
653,0.146 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3670813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3571,5,02 0F 91 B9 01 
654,0.146 849 240,"SysTick","xTaskIncrementTick","",3671231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3576,5,DB 01 00 A2 03 
655,0.146 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3671756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3581,7,1C 03 DB 01 00 8D 04 
656,0.146 884 640,"SysTick","ISR Exit","Returns to Idle",3672116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3588,3,03 E8 02 
657,0.147 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3695813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3591,5,02 0F 91 B9 01 
658,0.147 849 240,"SysTick","xTaskIncrementTick","",3696231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3596,5,DB 01 00 A2 03 
659,0.147 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3696756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3601,7,1C 03 DB 01 00 8D 04 
660,0.147 884 640,"SysTick","ISR Exit","Returns to Idle",3697116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3608,3,03 E8 02 
661,0.148 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3720813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3611,5,02 0F 91 B9 01 
662,0.148 849 240,"SysTick","xTaskIncrementTick","",3721231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3616,5,DB 01 00 A2 03 
663,0.148 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3721756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3621,7,1C 03 DB 01 00 8D 04 
664,0.148 884 640,"SysTick","ISR Exit","Returns to Idle",3722116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3628,3,03 E8 02 
665,0.149 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3745813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3631,5,02 0F 91 B9 01 
666,0.149 849 240,"SysTick","xTaskIncrementTick","",3746231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3636,5,DB 01 00 A2 03 
667,0.149 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3746756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3641,7,1C 03 DB 01 00 8D 04 
668,0.149 884 640,"SysTick","ISR Exit","Returns to Idle",3747116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3648,3,03 E8 02 
669,0.150 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3770813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3651,5,02 0F 91 B9 01 
670,0.150 849 240,"SysTick","xTaskIncrementTick","",3771231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3656,5,DB 01 00 A2 03 
671,0.150 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3771756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3661,7,1C 03 DB 01 00 8D 04 
672,0.150 884 640,"SysTick","ISR Exit","Returns to Idle",3772116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3668,3,03 E8 02 
673,0.151 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3795813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3671,5,02 0F 91 B9 01 
674,0.151 849 240,"SysTick","xTaskIncrementTick","",3796231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3676,5,DB 01 00 A2 03 
675,0.151 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3796756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3681,7,1C 03 DB 01 00 8D 04 
676,0.151 884 640,"SysTick","ISR Exit","Returns to Idle",3797116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3688,3,03 E8 02 
677,0.152 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3820813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3691,5,02 0F 91 B9 01 
678,0.152 849 240,"SysTick","xTaskIncrementTick","",3821231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3696,5,DB 01 00 A2 03 
679,0.152 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3821756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3701,7,1C 03 DB 01 00 8D 04 
680,0.152 884 640,"SysTick","ISR Exit","Returns to Idle",3822116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3708,3,03 E8 02 
681,0.153 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3845813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3711,5,02 0F 91 B9 01 
682,0.153 849 240,"SysTick","xTaskIncrementTick","",3846231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3716,5,DB 01 00 A2 03 
683,0.153 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3846756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3721,7,1C 03 DB 01 00 8D 04 
684,0.153 884 640,"SysTick","ISR Exit","Returns to Idle",3847116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3728,3,03 E8 02 
685,0.154 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3870813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3731,5,02 0F 91 B9 01 
686,0.154 849 240,"SysTick","xTaskIncrementTick","",3871231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3736,5,DB 01 00 A2 03 
687,0.154 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3871756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3741,7,1C 03 DB 01 00 8D 04 
688,0.154 884 640,"SysTick","ISR Exit","Returns to Idle",3872116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3748,3,03 E8 02 
689,0.155 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3895813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3751,5,02 0F 91 B9 01 
690,0.155 849 240,"SysTick","xTaskIncrementTick","",3896231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3756,5,DB 01 00 A2 03 
691,0.155 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3896756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3761,7,1C 03 DB 01 00 8D 04 
692,0.155 884 640,"SysTick","ISR Exit","Returns to Idle",3897116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3768,3,03 E8 02 
693,0.156 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3920813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3771,5,02 0F 91 B9 01 
694,0.156 849 240,"SysTick","xTaskIncrementTick","",3921231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3776,5,DB 01 00 A2 03 
695,0.156 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3921756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3781,7,1C 03 DB 01 00 8D 04 
696,0.156 884 640,"SysTick","ISR Exit","Returns to Idle",3922116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3788,3,03 E8 02 
697,0.157 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3945813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3791,5,02 0F 91 B9 01 
698,0.157 849 240,"SysTick","xTaskIncrementTick","",3946231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3796,5,DB 01 00 A2 03 
699,0.157 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3946756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3801,7,1C 03 DB 01 00 8D 04 
700,0.157 884 640,"SysTick","ISR Exit","Returns to Idle",3947116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3808,3,03 E8 02 
701,0.158 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3970813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3811,5,02 0F 91 B9 01 
702,0.158 849 240,"SysTick","xTaskIncrementTick","",3971231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3816,5,DB 01 00 A2 03 
703,0.158 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3971756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3821,7,1C 03 DB 01 00 8D 04 
704,0.158 884 640,"SysTick","ISR Exit","Returns to Idle",3972116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3828,3,03 E8 02 
705,0.159 832 520,"SysTick","ISR Enter","Runs for 52.120 us",3995813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3831,5,02 0F 91 B9 01 
706,0.159 849 240,"SysTick","xTaskIncrementTick","",3996231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3836,5,DB 01 00 A2 03 
707,0.159 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",3996756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3841,7,1C 03 DB 01 00 8D 04 
708,0.159 884 640,"SysTick","ISR Exit","Returns to Idle",3997116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3848,3,03 E8 02 
709,0.160 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4020813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3851,5,02 0F 91 B9 01 
710,0.160 849 240,"SysTick","xTaskIncrementTick","",4021231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3856,5,DB 01 00 A2 03 
711,0.160 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4021756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3861,7,1C 03 DB 01 00 8D 04 
712,0.160 884 640,"SysTick","ISR Exit","Returns to Idle",4022116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3868,3,03 E8 02 
713,0.161 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4045813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3871,5,02 0F 91 B9 01 
714,0.161 849 240,"SysTick","xTaskIncrementTick","",4046231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3876,5,DB 01 00 A2 03 
715,0.161 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4046756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3881,7,1C 03 DB 01 00 8D 04 
716,0.161 884 640,"SysTick","ISR Exit","Returns to Idle",4047116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3888,3,03 E8 02 
717,0.162 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4070813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3891,5,02 0F 91 B9 01 
718,0.162 849 240,"SysTick","xTaskIncrementTick","",4071231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3896,5,DB 01 00 A2 03 
719,0.162 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4071756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3901,7,1C 03 DB 01 00 8D 04 
720,0.162 884 640,"SysTick","ISR Exit","Returns to Idle",4072116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3908,3,03 E8 02 
721,0.163 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4095813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3911,5,02 0F 91 B9 01 
722,0.163 849 240,"SysTick","xTaskIncrementTick","",4096231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3916,5,DB 01 00 A2 03 
723,0.163 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4096756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3921,7,1C 03 DB 01 00 8D 04 
724,0.163 884 640,"SysTick","ISR Exit","Returns to Idle",4097116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3928,3,03 E8 02 
725,0.164 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4120813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3931,5,02 0F 91 B9 01 
726,0.164 849 240,"SysTick","xTaskIncrementTick","",4121231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3936,5,DB 01 00 A2 03 
727,0.164 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4121756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3941,7,1C 03 DB 01 00 8D 04 
728,0.164 884 640,"SysTick","ISR Exit","Returns to Idle",4122116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3948,3,03 E8 02 
729,0.165 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4145813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3951,5,02 0F 91 B9 01 
730,0.165 849 240,"SysTick","xTaskIncrementTick","",4146231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3956,5,DB 01 00 A2 03 
731,0.165 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4146756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3961,7,1C 03 DB 01 00 8D 04 
732,0.165 884 640,"SysTick","ISR Exit","Returns to Idle",4147116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3968,3,03 E8 02 
733,0.166 832 520,"SysTick","ISR Enter","Runs for 61.160 us",4170813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3971,5,02 0F 91 B9 01 
734,0.166 858 280,"SysTick","xTaskIncrementTick","",4171457,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3976,5,DB 01 00 84 05 
735,0.166 879 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4171982,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,3981,7,1C 03 DB 01 00 8D 04 
736,0.166 893 680,"SysTick","ISR Exit","Returns to Idle",4172342,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,3988,3,03 E8 02 
737,0.167 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4195813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,3991,5,02 0F AF B7 01 
738,0.167 849 240,"SysTick","xTaskIncrementTick","",4196231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,3996,5,DB 01 00 A2 03 
739,0.167 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4196756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,4001,7,1C 03 DB 01 00 8D 04 
740,0.167 884 640,"SysTick","ISR Exit","Returns to Idle",4197116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,4008,3,03 E8 02 
741,0.168 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4220813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,4011,5,02 0F 91 B9 01 
742,0.168 849 240,"SysTick","xTaskIncrementTick","",4221231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,4016,5,DB 01 00 A2 03 
743,0.168 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4221756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,4021,7,1C 03 DB 01 00 8D 04 
744,0.168 884 640,"SysTick","ISR Exit","Returns to Idle",4222116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,4028,3,03 E8 02 
745,0.169 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4245813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,4031,5,02 0F 91 B9 01 
746,0.169 849 240,"SysTick","xTaskIncrementTick","",4246231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,4036,5,DB 01 00 A2 03 
747,0.169 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4246756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,4041,7,1C 03 DB 01 00 8D 04 
748,0.169 884 640,"SysTick","ISR Exit","Returns to Idle",4247116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,4048,3,03 E8 02 
749,0.170 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4270813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,4051,5,02 0F 91 B9 01 
750,0.170 849 240,"SysTick","xTaskIncrementTick","",4271231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,4056,5,DB 01 00 A2 03 
751,0.170 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4271756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,4061,7,1C 03 DB 01 00 8D 04 
752,0.170 884 640,"SysTick","ISR Exit","Returns to Idle",4272116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,4068,3,03 E8 02 
753,0.171 832 520,"SysTick","ISR Enter","Runs for 52.120 us",4295813,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,4071,5,02 0F 91 B9 01 
754,0.171 849 240,"SysTick","xTaskIncrementTick","",4296231,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,4076,5,DB 01 00 A2 03 
755,0.171 870 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",4296756,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,4081,7,1C 03 DB 01 00 8D 04 
756,0.171 884 640,"SysTick","ISR Exit","Returns to Idle",4297116,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,4088,3,03 E8 02 
